,Variable1,Variable2,ADF Statistic
1667,Group_3_Coint_3,Group_1_Coint_8,-2.9935839949764276
1668,Group_1_Coint_8,Group_3_Coint_4,-3.0216270730089425
1669,Group_3_Coint_4,Group_1_Coint_8,-3.0216270730089425
1670,Group_1_Coint_8,Group_3_Coint_5,-3.0877134802259847
1671,Group_3_Coint_5,Group_1_Coint_8,-3.0877134802259847
1672,Group_1_Coint_8,Group_3_Coint_6,-3.075241143187662
1673,Group_3_Coint_6,Group_1_Coint_8,-3.075241143187662
1674,Group_1_Coint_8,Group_3_Coint_7,-3.126324154094063
1675,Group_3_Coint_7,Group_1_Coint_8,-3.126324154094063
1676,Group_1_Coint_8,Group_3_Coint_8,-3.053520185082791
1677,Group_3_Coint_8,Group_1_Coint_8,-3.053520185082791
1678,Group_1_Coint_8,Group_3_Coint_9,-3.006456191356959
1679,Group_3_Coint_9,Group_1_Coint_8,-3.006456191356959
1680,Group_1_Coint_8,Group_4_Coint_0,-2.287554634815399
1681,Group_4_Coint_0,Group_1_Coint_8,-2.287554634815399
1682,Group_1_Coint_8,Group_4_Coint_1,-2.315563271581394
1683,Group_4_Coint_1,Group_1_Coint_8,-2.315563271581394
1684,Group_1_Coint_8,Group_4_Coint_2,-2.284381450280855
1685,Group_4_Coint_2,Group_1_Coint_8,-2.284381450280855
1686,Group_1_Coint_8,Group_4_Coint_3,-2.3076629487313536
1687,Group_4_Coint_3,Group_1_Coint_8,-2.3076629487313536
1688,Group_1_Coint_8,Group_4_Coint_4,-2.2881184316319607
1689,Group_4_Coint_4,Group_1_Coint_8,-2.2881184316319607
1690,Group_1_Coint_8,Group_4_Coint_5,-2.329896969874777
1691,Group_4_Coint_5,Group_1_Coint_8,-2.329896969874777
1692,Group_1_Coint_8,Group_4_Coint_6,-2.282088248955471
1693,Group_4_Coint_6,Group_1_Coint_8,-2.282088248955471
1694,Group_1_Coint_8,Group_4_Coint_7,-2.331114008825263
1695,Group_4_Coint_7,Group_1_Coint_8,-2.331114008825263
1696,Group_1_Coint_8,Group_4_Coint_8,-2.3083780261818636
1697,Group_4_Coint_8,Group_1_Coint_8,-2.3083780261818636
1698,Group_1_Coint_8,Group_4_Coint_9,-2.315810805367904
1699,Group_4_Coint_9,Group_1_Coint_8,-2.315810805367904
1700,Group_1_Coint_8,Indep_0,-2.3527784707496164
1701,Indep_0,Group_1_Coint_8,-2.3527784707496164
1702,Group_1_Coint_8,Indep_1,-2.637263950253914
1703,Indep_1,Group_1_Coint_8,-2.637263950253914
1704,Group_1_Coint_8,Indep_2,-2.2932301251248273
1705,Indep_2,Group_1_Coint_8,-2.2932301251248273
1706,Group_1_Coint_8,Indep_3,-2.4485154934043507
1707,Indep_3,Group_1_Coint_8,-2.4485154934043507
1708,Group_1_Coint_8,Indep_4,-2.068250853276949
1709,Indep_4,Group_1_Coint_8,-2.068250853276949
1710,Group_1_Coint_9,Group_2_Coint_0,-2.142179810493555
1711,Group_2_Coint_0,Group_1_Coint_9,-2.142179810493555
1712,Group_1_Coint_9,Group_2_Coint_1,-2.13215618169626
1713,Group_2_Coint_1,Group_1_Coint_9,-2.13215618169626
1714,Group_1_Coint_9,Group_2_Coint_2,-2.1331740139415936
1715,Group_2_Coint_2,Group_1_Coint_9,-2.1331740139415936
1716,Group_1_Coint_9,Group_2_Coint_3,-2.136533005511226
1717,Group_2_Coint_3,Group_1_Coint_9,-2.136533005511226
1718,Group_1_Coint_9,Group_2_Coint_4,-2.196521652170875
1719,Group_2_Coint_4,Group_1_Coint_9,-2.196521652170875
1720,Group_1_Coint_9,Group_2_Coint_5,-2.1343340722670696
1721,Group_2_Coint_5,Group_1_Coint_9,-2.1343340722670696
1722,Group_1_Coint_9,Group_2_Coint_6,-2.133748728575828
1723,Group_2_Coint_6,Group_1_Coint_9,-2.133748728575828
1724,Group_1_Coint_9,Group_2_Coint_7,-2.1389130600544384
1725,Group_2_Coint_7,Group_1_Coint_9,-2.1389130600544384
1726,Group_1_Coint_9,Group_2_Coint_8,-2.1327848333339205
1727,Group_2_Coint_8,Group_1_Coint_9,-2.1327848333339205
1728,Group_1_Coint_9,Group_2_Coint_9,-2.137920345760368
1729,Group_2_Coint_9,Group_1_Coint_9,-2.137920345760368
1730,Group_1_Coint_9,Group_3_Coint_0,-3.0174652329061
1731,Group_3_Coint_0,Group_1_Coint_9,-3.0174652329061
1732,Group_1_Coint_9,Group_3_Coint_1,-3.0141481558429093
1733,Group_3_Coint_1,Group_1_Coint_9,-3.0141481558429093
1734,Group_1_Coint_9,Group_3_Coint_2,-3.1053689336004835
1735,Group_3_Coint_2,Group_1_Coint_9,-3.1053689336004835
1736,Group_1_Coint_9,Group_3_Coint_3,-3.02543543854932
1737,Group_3_Coint_3,Group_1_Coint_9,-3.02543543854932
1738,Group_1_Coint_9,Group_3_Coint_4,-3.055312129795661
1739,Group_3_Coint_4,Group_1_Coint_9,-3.055312129795661
1740,Group_1_Coint_9,Group_3_Coint_5,-3.1189219044031096
1741,Group_3_Coint_5,Group_1_Coint_9,-3.1189219044031096
1742,Group_1_Coint_9,Group_3_Coint_6,-3.108091091015798
1743,Group_3_Coint_6,Group_1_Coint_9,-3.108091091015798
1744,Group_1_Coint_9,Group_3_Coint_7,-3.1639711119007377
1745,Group_3_Coint_7,Group_1_Coint_9,-3.1639711119007377
1746,Group_1_Coint_9,Group_3_Coint_8,-3.0888014930645515
1747,Group_3_Coint_8,Group_1_Coint_9,-3.0888014930645515
1748,Group_1_Coint_9,Group_3_Coint_9,-3.0358111644740635
1749,Group_3_Coint_9,Group_1_Coint_9,-3.0358111644740635
1750,Group_1_Coint_9,Group_4_Coint_0,-2.366873999923323
1751,Group_4_Coint_0,Group_1_Coint_9,-2.366873999923323
1752,Group_1_Coint_9,Group_4_Coint_1,-2.395464790227799
1753,Group_4_Coint_1,Group_1_Coint_9,-2.395464790227799
1754,Group_1_Coint_9,Group_4_Coint_2,-2.365474828329854
1755,Group_4_Coint_2,Group_1_Coint_9,-2.365474828329854
1756,Group_1_Coint_9,Group_4_Coint_3,-2.386980687459368
1757,Group_4_Coint_3,Group_1_Coint_9,-2.386980687459368
1758,Group_1_Coint_9,Group_4_Coint_4,-2.369403161965781
1759,Group_4_Coint_4,Group_1_Coint_9,-2.369403161965781
1760,Group_1_Coint_9,Group_4_Coint_5,-2.409282378233468
1761,Group_4_Coint_5,Group_1_Coint_9,-2.409282378233468
1762,Group_1_Coint_9,Group_4_Coint_6,-2.3632873063423108
1763,Group_4_Coint_6,Group_1_Coint_9,-2.3632873063423108
1764,Group_1_Coint_9,Group_4_Coint_7,-2.4094761166417773
1765,Group_4_Coint_7,Group_1_Coint_9,-2.4094761166417773
1766,Group_1_Coint_9,Group_4_Coint_8,-2.3876437392523133
1767,Group_4_Coint_8,Group_1_Coint_9,-2.3876437392523133
1768,Group_1_Coint_9,Group_4_Coint_9,-2.394396304993121
1769,Group_4_Coint_9,Group_1_Coint_9,-2.394396304993121
1770,Group_1_Coint_9,Indep_0,-2.4045645096226735
1771,Indep_0,Group_1_Coint_9,-2.4045645096226735
1772,Group_1_Coint_9,Indep_1,-2.703606137947514
1773,Indep_1,Group_1_Coint_9,-2.703606137947514
1774,Group_1_Coint_9,Indep_2,-2.2988940075645226
1775,Indep_2,Group_1_Coint_9,-2.2988940075645226
1776,Group_1_Coint_9,Indep_3,-2.4933831419487036
1777,Indep_3,Group_1_Coint_9,-2.4933831419487036
1778,Group_1_Coint_9,Indep_4,-2.0896516524796143
1779,Indep_4,Group_1_Coint_9,-2.0896516524796143
1780,Group_2_Coint_0,Group_2_Coint_1,-1.2532246692909075
1781,Group_2_Coint_1,Group_2_Coint_0,-1.2532246692909075
1782,Group_2_Coint_0,Group_2_Coint_2,-1.2292212488208887
1783,Group_2_Coint_2,Group_2_Coint_0,-1.2292212488208887
1784,Group_2_Coint_0,Group_2_Coint_3,-1.7038010566056354
1785,Group_2_Coint_3,Group_2_Coint_0,-1.7038010566056354
1786,Group_2_Coint_0,Group_2_Coint_4,-2.354245943574815
1787,Group_2_Coint_4,Group_2_Coint_0,-2.354245943574815
1788,Group_2_Coint_0,Group_2_Coint_5,-1.7236409693596813
1789,Group_2_Coint_5,Group_2_Coint_0,-1.7236409693596813
1790,Group_2_Coint_0,Group_2_Coint_6,-1.3790796762412465
1791,Group_2_Coint_6,Group_2_Coint_0,-1.3790796762412465
1792,Group_2_Coint_0,Group_2_Coint_7,-3.045935772449966
1793,Group_2_Coint_7,Group_2_Coint_0,-3.045935772449966
1794,Group_2_Coint_0,Group_2_Coint_8,-2.0889053256778642
1795,Group_2_Coint_8,Group_2_Coint_0,-2.0889053256778642
1796,Group_2_Coint_0,Group_2_Coint_9,-0.43909795650447586
1797,Group_2_Coint_9,Group_2_Coint_0,-0.43909795650447586
1798,Group_2_Coint_0,Group_3_Coint_0,-3.0274443180787918
1799,Group_3_Coint_0,Group_2_Coint_0,-3.0274443180787918
1800,Group_2_Coint_0,Group_3_Coint_1,-3.0320534231772673
1801,Group_3_Coint_1,Group_2_Coint_0,-3.0320534231772673
1802,Group_2_Coint_0,Group_3_Coint_2,-3.00535992342108
1803,Group_3_Coint_2,Group_2_Coint_0,-3.00535992342108
1804,Group_2_Coint_0,Group_3_Coint_3,-3.032132899764546
1805,Group_3_Coint_3,Group_2_Coint_0,-3.032132899764546
1806,Group_2_Coint_0,Group_3_Coint_4,-2.996046025052201
1807,Group_3_Coint_4,Group_2_Coint_0,-2.996046025052201
1808,Group_2_Coint_0,Group_3_Coint_5,-3.0111765386491656
1809,Group_3_Coint_5,Group_2_Coint_0,-3.0111765386491656
1810,Group_2_Coint_0,Group_3_Coint_6,-3.0068228604993306
1811,Group_3_Coint_6,Group_2_Coint_0,-3.0068228604993306
1812,Group_2_Coint_0,Group_3_Coint_7,-2.9545142591720075
1813,Group_3_Coint_7,Group_2_Coint_0,-2.9545142591720075
1814,Group_2_Coint_0,Group_3_Coint_8,-2.980566374825537
1815,Group_3_Coint_8,Group_2_Coint_0,-2.980566374825537
1816,Group_2_Coint_0,Group_3_Coint_9,-2.9877768645930742
1817,Group_3_Coint_9,Group_2_Coint_0,-2.9877768645930742
1818,Group_2_Coint_0,Group_4_Coint_0,-2.877457514645178
1819,Group_4_Coint_0,Group_2_Coint_0,-2.877457514645178
1820,Group_2_Coint_0,Group_4_Coint_1,-2.8780158057074066
1821,Group_4_Coint_1,Group_2_Coint_0,-2.8780158057074066
1822,Group_2_Coint_0,Group_4_Coint_2,-2.8791521522691688
1823,Group_4_Coint_2,Group_2_Coint_0,-2.8791521522691688
1824,Group_2_Coint_0,Group_4_Coint_3,-2.8749903395638245
1825,Group_4_Coint_3,Group_2_Coint_0,-2.8749903395638245
1826,Group_2_Coint_0,Group_4_Coint_4,-2.8748063866368234
1827,Group_4_Coint_4,Group_2_Coint_0,-2.8748063866368234
1828,Group_2_Coint_0,Group_4_Coint_5,-2.8724245325621043
1829,Group_4_Coint_5,Group_2_Coint_0,-2.8724245325621043
1830,Group_2_Coint_0,Group_4_Coint_6,-2.8746861736571314
1831,Group_4_Coint_6,Group_2_Coint_0,-2.8746861736571314
1832,Group_2_Coint_0,Group_4_Coint_7,-2.8776480276429313
1833,Group_4_Coint_7,Group_2_Coint_0,-2.8776480276429313
1834,Group_2_Coint_0,Group_4_Coint_8,-2.8765036184642367
1835,Group_4_Coint_8,Group_2_Coint_0,-2.8765036184642367
1836,Group_2_Coint_0,Group_4_Coint_9,-2.8755859073218843
1837,Group_4_Coint_9,Group_2_Coint_0,-2.8755859073218843
1838,Group_2_Coint_0,Indep_0,-2.9112491997889762
1839,Indep_0,Group_2_Coint_0,-2.9112491997889762
1840,Group_2_Coint_0,Indep_1,-2.875477061362187
1841,Indep_1,Group_2_Coint_0,-2.875477061362187
1842,Group_2_Coint_0,Indep_2,-3.0040852278045276
1843,Indep_2,Group_2_Coint_0,-3.0040852278045276
1844,Group_2_Coint_0,Indep_3,-2.8843036777352467
1845,Indep_3,Group_2_Coint_0,-2.8843036777352467
1846,Group_2_Coint_0,Indep_4,-3.0321146974662487
1847,Indep_4,Group_2_Coint_0,-3.0321146974662487
1848,Group_2_Coint_1,Group_2_Coint_2,-2.122630706436449
1849,Group_2_Coint_2,Group_2_Coint_1,-2.122630706436449
1850,Group_2_Coint_1,Group_2_Coint_3,-2.520147021241639
1851,Group_2_Coint_3,Group_2_Coint_1,-2.520147021241639
1852,Group_2_Coint_1,Group_2_Coint_4,-0.7996303319950868
1853,Group_2_Coint_4,Group_2_Coint_1,-0.7996303319950868
1854,Group_2_Coint_1,Group_2_Coint_5,-2.479107878801878
1855,Group_2_Coint_5,Group_2_Coint_1,-2.479107878801878
1856,Group_2_Coint_1,Group_2_Coint_6,-1.9445246080247693
1857,Group_2_Coint_6,Group_2_Coint_1,-1.9445246080247693
1858,Group_2_Coint_1,Group_2_Coint_7,-1.5953282864090546
1859,Group_2_Coint_7,Group_2_Coint_1,-1.5953282864090546
1860,Group_2_Coint_1,Group_2_Coint_8,-2.1757757361660532
1861,Group_2_Coint_8,Group_2_Coint_1,-2.1757757361660532
1862,Group_2_Coint_1,Group_2_Coint_9,-1.9330751020281918
1863,Group_2_Coint_9,Group_2_Coint_1,-1.9330751020281918
1864,Group_2_Coint_1,Group_3_Coint_0,-3.132409853971737
1865,Group_3_Coint_0,Group_2_Coint_1,-3.132409853971737
1866,Group_2_Coint_1,Group_3_Coint_1,-3.144098694737632
1867,Group_3_Coint_1,Group_2_Coint_1,-3.144098694737632
1868,Group_2_Coint_1,Group_3_Coint_2,-3.122474816883857
1869,Group_3_Coint_2,Group_2_Coint_1,-3.122474816883857
1870,Group_2_Coint_1,Group_3_Coint_3,-3.1382289763908626
1871,Group_3_Coint_3,Group_2_Coint_1,-3.1382289763908626
1872,Group_2_Coint_1,Group_3_Coint_4,-3.104597581072651
1873,Group_3_Coint_4,Group_2_Coint_1,-3.104597581072651
1874,Group_2_Coint_1,Group_3_Coint_5,-3.124358011804344
1875,Group_3_Coint_5,Group_2_Coint_1,-3.124358011804344
1876,Group_2_Coint_1,Group_3_Coint_6,-3.123815931602125
1877,Group_3_Coint_6,Group_2_Coint_1,-3.123815931602125
1878,Group_2_Coint_1,Group_3_Coint_7,-3.0706829338175226
1879,Group_3_Coint_7,Group_2_Coint_1,-3.0706829338175226
1880,Group_2_Coint_1,Group_3_Coint_8,-3.097012139886283
1881,Group_3_Coint_8,Group_2_Coint_1,-3.097012139886283
1882,Group_2_Coint_1,Group_3_Coint_9,-3.203787467461786
1883,Group_3_Coint_9,Group_2_Coint_1,-3.203787467461786
1884,Group_2_Coint_1,Group_4_Coint_0,-2.9106495175418163
1885,Group_4_Coint_0,Group_2_Coint_1,-2.9106495175418163
1886,Group_2_Coint_1,Group_4_Coint_1,-2.9110614314342276
1887,Group_4_Coint_1,Group_2_Coint_1,-2.9110614314342276
1888,Group_2_Coint_1,Group_4_Coint_2,-2.9108397725630133
1889,Group_4_Coint_2,Group_2_Coint_1,-2.9108397725630133
1890,Group_2_Coint_1,Group_4_Coint_3,-2.9104978039543132
1891,Group_4_Coint_3,Group_2_Coint_1,-2.9104978039543132
1892,Group_2_Coint_1,Group_4_Coint_4,-2.910011007264882
1893,Group_4_Coint_4,Group_2_Coint_1,-2.910011007264882
1894,Group_2_Coint_1,Group_4_Coint_5,-2.9105269978167674
1895,Group_4_Coint_5,Group_2_Coint_1,-2.9105269978167674
1896,Group_2_Coint_1,Group_4_Coint_6,-2.910138501728211
1897,Group_4_Coint_6,Group_2_Coint_1,-2.910138501728211
1898,Group_2_Coint_1,Group_4_Coint_7,-2.911023623724604
1899,Group_4_Coint_7,Group_2_Coint_1,-2.911023623724604
1900,Group_2_Coint_1,Group_4_Coint_8,-2.9106807262618326
1901,Group_4_Coint_8,Group_2_Coint_1,-2.9106807262618326
1902,Group_2_Coint_1,Group_4_Coint_9,-2.9109809828533173
1903,Group_4_Coint_9,Group_2_Coint_1,-2.9109809828533173
1904,Group_2_Coint_1,Indep_0,-2.947113625753759
1905,Indep_0,Group_2_Coint_1,-2.947113625753759
1906,Group_2_Coint_1,Indep_1,-2.9206011988716827
1907,Indep_1,Group_2_Coint_1,-2.9206011988716827
1908,Group_2_Coint_1,Indep_2,-2.9656981529522617
1909,Indep_2,Group_2_Coint_1,-2.9656981529522617
1910,Group_2_Coint_1,Indep_3,-2.970835044120473
1911,Indep_3,Group_2_Coint_1,-2.970835044120473
1912,Group_2_Coint_1,Indep_4,-3.033294202274671
1913,Indep_4,Group_2_Coint_1,-3.033294202274671
1914,Group_2_Coint_2,Group_2_Coint_3,-1.7968692615480166
1915,Group_2_Coint_3,Group_2_Coint_2,-1.7968692615480166
1916,Group_2_Coint_2,Group_2_Coint_4,-1.3023186526541435
1917,Group_2_Coint_4,Group_2_Coint_2,-1.3023186526541435
1918,Group_2_Coint_2,Group_2_Coint_5,-2.123534656091292
1919,Group_2_Coint_5,Group_2_Coint_2,-2.123534656091292
1920,Group_2_Coint_2,Group_2_Coint_6,-2.0894099987802197
1921,Group_2_Coint_6,Group_2_Coint_2,-2.0894099987802197
1922,Group_2_Coint_2,Group_2_Coint_7,-1.908326568105789
1923,Group_2_Coint_7,Group_2_Coint_2,-1.908326568105789
1924,Group_2_Coint_2,Group_2_Coint_8,-1.4722479827110735
1925,Group_2_Coint_8,Group_2_Coint_2,-1.4722479827110735
1926,Group_2_Coint_2,Group_2_Coint_9,-1.8154922844435086
1927,Group_2_Coint_9,Group_2_Coint_2,-1.8154922844435086
1928,Group_2_Coint_2,Group_3_Coint_0,-3.09152385721759
1929,Group_3_Coint_0,Group_2_Coint_2,-3.09152385721759
1930,Group_2_Coint_2,Group_3_Coint_1,-3.102091479425897
1931,Group_3_Coint_1,Group_2_Coint_2,-3.102091479425897
1932,Group_2_Coint_2,Group_3_Coint_2,-3.0642028645252806
1933,Group_3_Coint_2,Group_2_Coint_2,-3.0642028645252806
1934,Group_2_Coint_2,Group_3_Coint_3,-3.0984607465027105
1935,Group_3_Coint_3,Group_2_Coint_2,-3.0984607465027105
1936,Group_2_Coint_2,Group_3_Coint_4,-3.0531839677183457
1937,Group_3_Coint_4,Group_2_Coint_2,-3.0531839677183457
1938,Group_2_Coint_2,Group_3_Coint_5,-3.070907586067656
1939,Group_3_Coint_5,Group_2_Coint_2,-3.070907586067656
1940,Group_2_Coint_2,Group_3_Coint_6,-3.067799305050199
1941,Group_3_Coint_6,Group_2_Coint_2,-3.067799305050199
1942,Group_2_Coint_2,Group_3_Coint_7,-2.9989454119912606
1943,Group_3_Coint_7,Group_2_Coint_2,-2.9989454119912606
1944,Group_2_Coint_2,Group_3_Coint_8,-3.0349129441711935
1945,Group_3_Coint_8,Group_2_Coint_2,-3.0349129441711935
1946,Group_2_Coint_2,Group_3_Coint_9,-3.067125075848164
1947,Group_3_Coint_9,Group_2_Coint_2,-3.067125075848164
1948,Group_2_Coint_2,Group_4_Coint_0,-2.7660998753236243
1949,Group_4_Coint_0,Group_2_Coint_2,-2.7660998753236243
1950,Group_2_Coint_2,Group_4_Coint_1,-2.7662495619957017
1951,Group_4_Coint_1,Group_2_Coint_2,-2.7662495619957017
1952,Group_2_Coint_2,Group_4_Coint_2,-2.766122394679406
1953,Group_4_Coint_2,Group_2_Coint_2,-2.766122394679406
1954,Group_2_Coint_2,Group_4_Coint_3,-2.7662053990620814
1955,Group_4_Coint_3,Group_2_Coint_2,-2.7662053990620814
1956,Group_2_Coint_2,Group_4_Coint_4,-2.7659665616462323
1957,Group_4_Coint_4,Group_2_Coint_2,-2.7659665616462323
1958,Group_2_Coint_2,Group_4_Coint_5,-2.7665208379852344
1959,Group_4_Coint_5,Group_2_Coint_2,-2.7665208379852344
1960,Group_2_Coint_2,Group_4_Coint_6,-2.76599989326385
1961,Group_4_Coint_6,Group_2_Coint_2,-2.76599989326385
1962,Group_2_Coint_2,Group_4_Coint_7,-2.7663956524182316
1963,Group_4_Coint_7,Group_2_Coint_2,-2.7663956524182316
1964,Group_2_Coint_2,Group_4_Coint_8,-2.7662635731040397
1965,Group_4_Coint_8,Group_2_Coint_2,-2.7662635731040397
1966,Group_2_Coint_2,Group_4_Coint_9,-2.7664476731039143
1967,Group_4_Coint_9,Group_2_Coint_2,-2.7664476731039143
1968,Group_2_Coint_2,Indep_0,-2.780384240873315
1969,Indep_0,Group_2_Coint_2,-2.780384240873315
1970,Group_2_Coint_2,Indep_1,-2.7701978750515437
1971,Indep_1,Group_2_Coint_2,-2.7701978750515437
1972,Group_2_Coint_2,Indep_2,-2.873397817693615
1973,Indep_2,Group_2_Coint_2,-2.873397817693615
1974,Group_2_Coint_2,Indep_3,-2.884291667787167
1975,Indep_3,Group_2_Coint_2,-2.884291667787167
1976,Group_2_Coint_2,Indep_4,-3.0364469563728265
1977,Indep_4,Group_2_Coint_2,-3.0364469563728265
1978,Group_2_Coint_3,Group_2_Coint_4,-0.9676657647294197
1979,Group_2_Coint_4,Group_2_Coint_3,-0.9676657647294197
1980,Group_2_Coint_3,Group_2_Coint_5,-2.582661053930548
1981,Group_2_Coint_5,Group_2_Coint_3,-2.582661053930548
1982,Group_2_Coint_3,Group_2_Coint_6,-1.9685174229277582
1983,Group_2_Coint_6,Group_2_Coint_3,-1.9685174229277582
1984,Group_2_Coint_3,Group_2_Coint_7,-1.6854608507148474
1985,Group_2_Coint_7,Group_2_Coint_3,-1.6854608507148474
1986,Group_2_Coint_3,Group_2_Coint_8,-2.4111693891960164
1987,Group_2_Coint_8,Group_2_Coint_3,-2.4111693891960164
1988,Group_2_Coint_3,Group_2_Coint_9,-1.6037099423385492
1989,Group_2_Coint_9,Group_2_Coint_3,-1.6037099423385492
1990,Group_2_Coint_3,Group_3_Coint_0,-2.9712524134368437
1991,Group_3_Coint_0,Group_2_Coint_3,-2.9712524134368437
1992,Group_2_Coint_3,Group_3_Coint_1,-2.9802306331431434
1993,Group_3_Coint_1,Group_2_Coint_3,-2.9802306331431434
1994,Group_2_Coint_3,Group_3_Coint_2,-3.058831110715872
1995,Group_3_Coint_2,Group_2_Coint_3,-3.058831110715872
1996,Group_2_Coint_3,Group_3_Coint_3,-3.0750490158590416
1997,Group_3_Coint_3,Group_2_Coint_3,-3.0750490158590416
1998,Group_2_Coint_3,Group_3_Coint_4,-3.043467123707222
1999,Group_3_Coint_4,Group_2_Coint_3,-3.043467123707222
2000,Group_2_Coint_3,Group_3_Coint_5,-3.0608768182822113
2001,Group_3_Coint_5,Group_2_Coint_3,-3.0608768182822113
2002,Group_2_Coint_3,Group_3_Coint_6,-3.059995087595153
2003,Group_3_Coint_6,Group_2_Coint_3,-3.059995087595153
2004,Group_2_Coint_3,Group_3_Coint_7,-3.0129140721569527
2005,Group_3_Coint_7,Group_2_Coint_3,-3.0129140721569527
2006,Group_2_Coint_3,Group_3_Coint_8,-3.0364354917526097
2007,Group_3_Coint_8,Group_2_Coint_3,-3.0364354917526097
2008,Group_2_Coint_3,Group_3_Coint_9,-3.026134708608487
2009,Group_3_Coint_9,Group_2_Coint_3,-3.026134708608487
2010,Group_2_Coint_3,Group_4_Coint_0,-2.905847569374356
2011,Group_4_Coint_0,Group_2_Coint_3,-2.905847569374356
2012,Group_2_Coint_3,Group_4_Coint_1,-2.9068499751522237
2013,Group_4_Coint_1,Group_2_Coint_3,-2.9068499751522237
2014,Group_2_Coint_3,Group_4_Coint_2,-2.9069019926152158
2015,Group_4_Coint_2,Group_2_Coint_3,-2.9069019926152158
2016,Group_2_Coint_3,Group_4_Coint_3,-2.9050291782944044
2017,Group_4_Coint_3,Group_2_Coint_3,-2.9050291782944044
2018,Group_2_Coint_3,Group_4_Coint_4,-2.9041392930529275
2019,Group_4_Coint_4,Group_2_Coint_3,-2.9041392930529275
2020,Group_2_Coint_3,Group_4_Coint_5,-2.903906258243757
2021,Group_4_Coint_5,Group_2_Coint_3,-2.903906258243757
2022,Group_2_Coint_3,Group_4_Coint_6,-2.904410921972474
2023,Group_4_Coint_6,Group_2_Coint_3,-2.904410921972474
2024,Group_2_Coint_3,Group_4_Coint_7,-2.906428751113143
2025,Group_4_Coint_7,Group_2_Coint_3,-2.906428751113143
2026,Group_2_Coint_3,Group_4_Coint_8,-2.905609175746075
2027,Group_4_Coint_8,Group_2_Coint_3,-2.905609175746075
2028,Group_2_Coint_3,Group_4_Coint_9,-2.905696489186158
2029,Group_4_Coint_9,Group_2_Coint_3,-2.905696489186158
2030,Group_2_Coint_3,Indep_0,-2.955740050318727
2031,Indep_0,Group_2_Coint_3,-2.955740050318727
2032,Group_2_Coint_3,Indep_1,-2.911902430810175
2033,Indep_1,Group_2_Coint_3,-2.911902430810175
2034,Group_2_Coint_3,Indep_2,-2.961878024753182
2035,Indep_2,Group_2_Coint_3,-2.961878024753182
2036,Group_2_Coint_3,Indep_3,-2.9373355044455276
2037,Indep_3,Group_2_Coint_3,-2.9373355044455276
2038,Group_2_Coint_3,Indep_4,-3.0207284257779996
2039,Indep_4,Group_2_Coint_3,-3.0207284257779996
2040,Group_2_Coint_4,Group_2_Coint_5,-1.5187255312257986
2041,Group_2_Coint_5,Group_2_Coint_4,-1.5187255312257986
2042,Group_2_Coint_4,Group_2_Coint_6,-1.495244946869425
2043,Group_2_Coint_6,Group_2_Coint_4,-1.495244946869425
2044,Group_2_Coint_4,Group_2_Coint_7,-1.5841968870068954
2045,Group_2_Coint_7,Group_2_Coint_4,-1.5841968870068954
2046,Group_2_Coint_4,Group_2_Coint_8,-1.6979435695350338
2047,Group_2_Coint_8,Group_2_Coint_4,-1.6979435695350338
2048,Group_2_Coint_4,Group_2_Coint_9,-0.9872366115747498
2049,Group_2_Coint_9,Group_2_Coint_4,-0.9872366115747498
2050,Group_2_Coint_4,Group_3_Coint_0,-2.9715118756556196
2051,Group_3_Coint_0,Group_2_Coint_4,-2.9715118756556196
2052,Group_2_Coint_4,Group_3_Coint_1,-2.972155674976594
2053,Group_3_Coint_1,Group_2_Coint_4,-2.972155674976594
2054,Group_2_Coint_4,Group_3_Coint_2,-2.9558528483304065
2055,Group_3_Coint_2,Group_2_Coint_4,-2.9558528483304065
2056,Group_2_Coint_4,Group_3_Coint_3,-2.9742359714714284
2057,Group_3_Coint_3,Group_2_Coint_4,-2.9742359714714284
2058,Group_2_Coint_4,Group_3_Coint_4,-2.9501503555734794
2059,Group_3_Coint_4,Group_2_Coint_4,-2.9501503555734794
2060,Group_2_Coint_4,Group_3_Coint_5,-2.959447379272456
2061,Group_3_Coint_5,Group_2_Coint_4,-2.959447379272456
2062,Group_2_Coint_4,Group_3_Coint_6,-2.956137866228508
2063,Group_3_Coint_6,Group_2_Coint_4,-2.956137866228508
2064,Group_2_Coint_4,Group_3_Coint_7,-2.9247485139851106
2065,Group_3_Coint_7,Group_2_Coint_4,-2.9247485139851106
2066,Group_2_Coint_4,Group_3_Coint_8,-2.9400852325029936
2067,Group_3_Coint_8,Group_2_Coint_4,-2.9400852325029936
2068,Group_2_Coint_4,Group_3_Coint_9,-3.0206491061837792
2069,Group_3_Coint_9,Group_2_Coint_4,-3.0206491061837792
2070,Group_2_Coint_4,Group_4_Coint_0,-2.9835201697279565
2071,Group_4_Coint_0,Group_2_Coint_4,-2.9835201697279565
2072,Group_2_Coint_4,Group_4_Coint_1,-2.9850274306235027
2073,Group_4_Coint_1,Group_2_Coint_4,-2.9850274306235027
2074,Group_2_Coint_4,Group_4_Coint_2,-2.986754129238511
2075,Group_4_Coint_2,Group_2_Coint_4,-2.986754129238511
2076,Group_2_Coint_4,Group_4_Coint_3,-2.979329047650175
2077,Group_4_Coint_3,Group_2_Coint_4,-2.979329047650175
2078,Group_2_Coint_4,Group_4_Coint_4,-2.9786006652455184
2079,Group_4_Coint_4,Group_2_Coint_4,-2.9786006652455184
